ADM_CD,ADM_NM,risk_youth,risk_middle,risk_elderly,youth_pop_n,youth_move_n,infra_youth_middle,middle_pop_n,middle_move_n,elderly_pop_n,elderly_move_n,infra_elderly,cluster,cluster_name,의료밀도,복지밀도,교통밀도,medical_deficit_flag,welfare_deficit_flag,transport_deficit_flag,medical_severe_flag,welfare_severe_flag,transport_severe_flag,deficit_count,deficit_level,deficit_detail,policy_package,policy_basis_text,policy_youth,policy_middle,policy_elderly,policy_status,implementation_timing,current_policy,scheduled_policy
11010530,사직동,13.375807523663063,10.6327135042139,40.568695512504114,44.18400215732238,11.347517730496463,0.0,36.12214740272631,8.520710059171591,35.010017981613515,20.591715976331383,58.57686960992317,1,도심상업형,6.467977171845275,0.5449591280653951,4.565630944831959,0,1,0,0,1,0,1,1형: 단일 결핍형,복지,"동 중심 원스톱 통합돌봄, 돌봄SOS, 1인가구 건강·이사·마음 동행서비스, 고립가구 위기정보 기반 발굴",복지밀도 하위30%,서울청년기지개센터·기지개LAB 집중 발굴 / 외로움 없는 서울 관계형성 프로그램,행정정보 기반 위기가구 선제 발굴 / 우리동네돌봄단 안부확인 / 중장년 취업사관학교·50+캠퍼스 연계,동 중심 원스톱 통합돌봄 우선 적용 / 돌봄SOS / 9988 서울 프로젝트 리액트 라운지 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 + 2026년 신규 시행 중,2026.3 신규 시행·현재 시행 중 / 2026년 확대 추진 중,"동 중심 원스톱 통합돌봄(2026.3 신규 시행), 돌봄SOS(현행), 우리동네돌봄단(현행), 고립가구 위기정보 기반 발굴 시스템(2026년 도입), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",9988 서울 프로젝트 리액트 센터(~2035년 중장기 조성)
11010540,삼청동,49.33991408697426,52.8630328186614,55.08666052603039,33.73373539568386,84.86997635933805,21.612941160255662,33.39697408048792,93.84615384615384,34.36822549011092,98.81656804733728,30.282703580978136,2,활동적 도심형,3.5070140280561124,3.3444816053511706,8.517034068136272,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11010550,부암동,57.16096786370086,59.09896682272172,59.97608252159108,26.44472827235276,80.61465721040189,49.06539831267387,25.52971796163364,85.9171597633136,26.566810962841554,87.81065088757397,53.1755389297153,2,활동적 도심형,0.2531645569620253,2.688172043010753,4.30379746835443,1,0,0,1,0,0,1,1형: 단일 결핍형,의료,"서울건강장수센터·방문건강관리, 자치구 마음상담소·심리상담바우처, 공공의료 접근성 안내",의료밀도 하위30%,자치구 마음상담소·심리상담바우처 / 고립·은둔청년 온라인 진입 서비스 안내,행정정보 기반 위기가구 선제 발굴 / 자치구 마음상담소·심리상담바우처 / 손목닥터9988 우울·불안 자가검진 안내,서울건강장수센터·방문건강관리 연계 / 돌봄SOS 안내 / 손목닥터9988 우울·불안 자가검진 연계,현행·지속 + 2026년 확대 추진 중,2026년 확대 추진 중,"서울건강장수센터(2026년 33개소 확대), 방문건강관리(현행), 자치구 마음상담소(현행·확대), 심리상담바우처(현행·확대), 손목닥터9988(2026년 확대)","서울동행맵 AI 음성 안내(2026년 3분기 예정), 서울동행맵 보행경로 내비게이션(2026년 4분기 예정)"
11010560,평창동,55.86008417423352,50.49293841331697,40.28502740626863,11.885234469472758,88.17966903073287,45.52792417011455,17.50351828256877,71.95266272189349,24.36783543989535,66.8639053254438,26.68687434307607,2,활동적 도심형,0.6724497343823549,4.458066313736417,3.631228565664717,1,0,0,1,0,0,1,1형: 단일 결핍형,의료,"서울건강장수센터·방문건강관리, 자치구 마음상담소·심리상담바우처, 공공의료 접근성 안내",의료밀도 하위30%,자치구 마음상담소·심리상담바우처 / 고립·은둔청년 온라인 진입 서비스 안내,행정정보 기반 위기가구 선제 발굴 / 자치구 마음상담소·심리상담바우처 / 손목닥터9988 우울·불안 자가검진 안내,서울건강장수센터·방문건강관리 연계 / 돌봄SOS 안내 / 손목닥터9988 우울·불안 자가검진 연계,현행·지속 + 2026년 확대 추진 중,2026년 확대 추진 중,"서울건강장수센터(2026년 33개소 확대), 방문건강관리(현행), 자치구 마음상담소(현행·확대), 심리상담바우처(현행·확대), 손목닥터9988(2026년 확대)","서울동행맵 AI 음성 안내(2026년 3분기 예정), 서울동행맵 보행경로 내비게이션(2026년 4분기 예정)"
11010570,무악동,75.15041929837301,76.13866193504157,63.30582628220053,4.476149736532965,99.29078014184395,86.34719323582205,9.65572793729152,99.17159763313607,23.19113261388957,97.8698224852071,54.25147086577807,2,활동적 도심형,0.9220839096357768,3.331112591605596,0.9220839096357768,1,0,1,1,0,1,2,2형: 복합 결핍형,의료·교통,"서울건강장수센터·방문건강관리, 서울동행맵, 저상버스·교통약자 이동지원, 마을버스 서비스 개선","의료밀도 하위30%, 교통밀도 하위30%",고립·은둔청년 온라인 진입 서비스 및 지역거점 15개소 우선 안내 / 자치구 마음상담소·심리상담바우처 / 서울동행맵 기반 이동지원 안내,행정정보 기반 위기가구 선제 발굴 우선지역 지정 / 중장년 취업사관학교·50+캠퍼스 상담·훈련·취업·사후관리 / 서울동행맵·저상버스 이동지원 안내 / 자치구 마음상담소 연계 / 손목닥터9988 우울·불안 자가검진 안내,서울건강장수센터·방문건강관리 연계 / 서울동행맵(AI 음성안내·보행경로) 우선 안내 / 저상버스·장애인콜택시·바우처택시 이동지원 / 9988 서울 프로젝트 우리동네 리액트 라운지 연계 / 손목닥터9988 우울·불안 자가검진 연계,현행·지속 + 2026년 확대 추진 중 + 2026년 시행 예정 연계,2026년 확대 추진 중 / 2026.3Q~4Q 예정,"서울건강장수센터(2026년 33개소 확대), 방문건강관리(현행), 서울동행맵(현행·고도화 추진), 저상버스 확대(2026년 추진), 장애인콜택시 증차(2026년 추진), 바우처택시(현행), 마을버스 서비스 개선(2026년 추진), 손목닥터9988(2026년 확대), 자치구 마음상담소(현행·확대)","서울동행맵 AI 음성 안내(2026년 3분기 예정), 서울동행맵 보행경로 내비게이션(2026년 4분기 예정)"
11010580,교남동,54.22396308240165,52.60466026972536,51.93029422264093,23.76938524172764,90.18912529550828,33.48608978963202,23.033370290072792,86.50887573964498,32.619004455978185,89.46745562130178,31.317519697754832,2,활동적 도심형,3.1788727228267515,3.5650623885918,3.0566083873334144,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11010600,가회동,51.39270745281903,60.69095684892925,48.35543768287706,30.66885823448769,66.903073286052,46.24426622875173,35.58163640252735,87.6923076923077,36.77966537854987,87.2189349112426,23.27306086273817,2,활동적 도심형,0.5875440658049353,4.728132387706856,6.462984723854289,1,0,0,1,0,0,1,1형: 단일 결핍형,의료,"서울건강장수센터·방문건강관리, 자치구 마음상담소·심리상담바우처, 공공의료 접근성 안내",의료밀도 하위30%,자치구 마음상담소·심리상담바우처 / 고립·은둔청년 온라인 진입 서비스 안내,행정정보 기반 위기가구 선제 발굴 / 자치구 마음상담소·심리상담바우처 / 손목닥터9988 우울·불안 자가검진 안내,서울건강장수센터·방문건강관리 연계 / 돌봄SOS 안내 / 손목닥터9988 우울·불안 자가검진 연계,현행·지속 + 2026년 확대 추진 중,2026년 확대 추진 중,"서울건강장수센터(2026년 33개소 확대), 방문건강관리(현행), 자치구 마음상담소(현행·확대), 심리상담바우처(현행·확대), 손목닥터9988(2026년 확대)","서울동행맵 AI 음성 안내(2026년 3분기 예정), 서울동행맵 보행경로 내비게이션(2026년 4분기 예정)"
11010610,종로1·2·3·4가동,16.673317651381318,17.089592739872497,35.2945649730444,81.71174192120922,0.8274231678486785,0.0,84.26453174669972,0.5917159763313862,100.0,0.0,33.98792216232089,1,도심상업형,18.823157228725087,2.3054755043227666,11.546978804175891,0,1,0,0,0,0,1,1형: 단일 결핍형,복지,"동 중심 원스톱 통합돌봄, 돌봄SOS, 1인가구 건강·이사·마음 동행서비스, 고립가구 위기정보 기반 발굴",복지밀도 중앙값 미만,서울청년기지개센터·기지개LAB 집중 발굴 / 외로움 없는 서울 관계형성 프로그램,행정정보 기반 위기가구 선제 발굴 / 우리동네돌봄단 안부확인 / 중장년 취업사관학교·50+캠퍼스 연계,동 중심 원스톱 통합돌봄 우선 적용 / 돌봄SOS / 9988 서울 프로젝트 리액트 라운지 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 + 2026년 신규 시행 중,2026.3 신규 시행·현재 시행 중 / 2026년 확대 추진 중,"동 중심 원스톱 통합돌봄(2026.3 신규 시행), 돌봄SOS(현행), 우리동네돌봄단(현행), 고립가구 위기정보 기반 발굴 시스템(2026년 도입), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",9988 서울 프로젝트 리액트 센터(~2035년 중장기 조성)
11010630,종로5·6가동,31.475845148178465,23.12425966045918,28.924552172241704,82.43832739573864,37.47044917257684,0.0,60.7100556987456,27.45562130177516,63.26303973912367,11.834319526627226,26.95540531132765,1,도심상업형,11.717974180734856,2.808988764044944,5.362462760675273,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11010640,이화동,29.29617343036504,26.080232356467064,21.67783001339805,73.8353734848688,5.319148936170194,31.003597897308005,48.275622792452985,10.059171597633153,44.38518347419945,17.51479289940829,14.823590675033923,1,도심상업형,2.795899347623485,5.109489051094891,3.417210313762038,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11010670,창신1동,37.72911225910253,39.18315507088711,48.141691787538015,42.07345727660008,73.28605200945627,0.0,46.09329014733495,74.9112426035503,73.17705907659754,55.26627218934912,31.47352156876959,1,도심상업형,7.29068673565381,2.4855012427506216,4.233301975540922,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11010680,창신2동,76.50416347936867,81.07471799028221,76.68510305734684,22.415466117413825,96.6903073286052,83.36236831110955,41.48909001558245,98.57988165680472,55.04555737406079,98.10650887573964,69.64158550227955,2,활동적 도심형,1.1378182335371925,2.1390374331550803,0.9955909543450432,1,1,1,0,0,1,3,3형: 삼중 결핍형,의료·복지·교통,"동 중심 원스톱 통합돌봄, 돌봄SOS, 외로움 없는 서울(서울마음편의점·서울잇다플레이스), 고립가구 위기정보 기반 발굴·우리동네돌봄단, 1인가구 건강·이사·마음 동행서비스, 서울동행맵·저상버스·교통약자 이동지원, 자치구 마음상담소·심리상담바우처","의료밀도 중앙값 미만, 복지밀도 중앙값 미만, 교통밀도 하위30%",서울청년기지개센터·기지개LAB 사회진입 지원 / 고립·은둔청년 온라인 서비스·지역거점 우선 안내 / 서울마음편의점·자치구 마음상담소·심리상담바우처 / 외로움 없는 서울 관계형성 프로그램 / 서울동행맵 이동 안내 / 365 서울챌린지·참여형 안부확인 적립금 연계,행정정보 기반 위기가구 선제 발굴 우선지역 지정 / 우리동네돌봄단 안부확인 / 1인가구 건강·이사·마음 동행서비스 / 중장년 취업사관학교(50+캠퍼스) 원스톱 취업지원 / 자치구 마음상담소·심리상담바우처 / 서울동행맵·저상버스·교통약자 이동지원 안내 / 손목닥터9988 우울·불안 자가검진 안내 / 365 서울챌린지·참여형 안부확인 적립금 연계,동 중심 원스톱 통합돌봄 우선 적용 / 돌봄SOS 긴급돌봄·중장기 돌봄연계 / 9988 서울 프로젝트(리액트 센터·라운지·시니어 동행상점·어르신 일자리) / 서울건강장수센터·방문건강관리 / 서울동행맵·저상버스·장애인콜택시 이동지원 / 어르신 돌봄시설 확충 우선 검토 / 손목닥터9988 우울·불안 자가검진 연계 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 + 2026년 신규 시행 중 + 2026년 시행 예정 연계,2026.3 신규 시행·현재 시행 중 / 2026.3Q~4Q 예정,"동 중심 원스톱 통합돌봄(2026.3 신규 시행), 돌봄SOS(현행), 외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 고립가구 위기정보 기반 발굴 시스템(2026년 도입), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원), 서울건강장수센터(2026년 33개소 확대), 방문건강관리(현행), 자치구 마음상담소(현행·확대), 심리상담바우처(현행·확대), 손목닥터9988(2026년 확대), 365 서울챌린지(2026년 추진), 참여형 안부확인 적립금(2026년 추진), 저상버스 확대(2026년 추진), 장애인콜택시 증차(2026년 추진), 바우처택시(현행)","서울동행맵 AI 음성 안내(2026년 3분기 예정), 서울동행맵 보행경로 내비게이션(2026년 4분기 예정), 9988 서울 프로젝트 리액트 센터(~2035년 중장기 조성)"
11010690,창신3동,,,,14.305237512830695,99.76359338061464,,18.48191551088733,100.0,31.51595524980529,99.76331360946746,,-1,미분류,,3.058103975535168,2.476561117990448,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11010700,숭인1동,58.92467792123308,61.707519818728585,64.87171834602077,30.23027771449177,95.50827423167848,36.6882817141583,39.89476347597719,97.63313609467455,47.69141868693054,91.59763313609469,51.7205844688923,2,활동적 도심형,1.720183486238532,2.349256068911512,4.204892966360856,0,1,0,0,0,0,1,1형: 단일 결핍형,복지,"동 중심 원스톱 통합돌봄, 돌봄SOS, 1인가구 건강·이사·마음 동행서비스, 고립가구 위기정보 기반 발굴",복지밀도 중앙값 미만,서울청년기지개센터·기지개LAB 집중 발굴 / 외로움 없는 서울 관계형성 프로그램,행정정보 기반 위기가구 선제 발굴 / 우리동네돌봄단 안부확인 / 중장년 취업사관학교·50+캠퍼스 연계,동 중심 원스톱 통합돌봄 우선 적용 / 돌봄SOS / 9988 서울 프로젝트 리액트 라운지 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 + 2026년 신규 시행 중,2026.3 신규 시행·현재 시행 중 / 2026년 확대 추진 중,"동 중심 원스톱 통합돌봄(2026.3 신규 시행), 돌봄SOS(현행), 우리동네돌봄단(현행), 고립가구 위기정보 기반 발굴 시스템(2026년 도입), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",9988 서울 프로젝트 리액트 센터(~2035년 중장기 조성)
11010710,숭인2동,64.55167941981779,64.46686118688403,49.96810928368019,84.52004542260461,55.910165484633566,63.209010353608576,61.005042623652685,67.45562130177515,61.50550535912694,41.06508875739646,51.76494921503564,0,1인가구 집중형,1.9455252918287933,2.8885037550548818,1.8374405533938607,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11010720,청운효자동,47.968052303252136,50.90058634789659,67.94776484526098,22.615165428227943,54.49172576832152,54.12082227569485,22.710991330105102,61.77514792899409,27.94585229066412,77.51479289940829,78.28537082741167,2,활동적 도심형,0.8291014612913256,0.929368029739777,3.0054927971810548,1,1,0,1,1,0,2,2형: 복합 결핍형,의료·복지,"동 중심 원스톱 통합돌봄, 돌봄SOS, 자치구 마음상담소·심리상담바우처, 1인가구 건강·마음 동행서비스, 고립가구 위기정보 기반 발굴","의료밀도 하위30%, 복지밀도 하위30%",서울청년기지개센터·기지개LAB 기반 사회진입 지원 / 서울마음편의점·자치구 마음상담소·심리상담바우처 연계 / 외로움 없는 서울 관계형성 프로그램 / 고립·은둔청년 온라인 진입 서비스 우선 안내,행정정보 기반 위기가구 선제 발굴(실직·폐업·이혼 등) 우선지역 지정 / 1인가구 건강·이사·마음 동행서비스 / 중장년 취업사관학교(50+캠퍼스) 원스톱 취업지원 연계 / 자치구 마음상담소·심리상담바우처 / 손목닥터9988 우울·불안 자가검진 안내,동 중심 원스톱 통합돌봄 우선 적용 / 돌봄SOS 긴급돌봄·중장기 돌봄서비스 연계 / 서울건강장수센터·방문건강관리 / 노인맞춤돌봄서비스 중점돌봄군 우선 지정 / 어르신 돌봄시설 확충 우선 검토 / 손목닥터9988 우울·불안 자가검진 연계,현행·지속 + 2026년 신규 시행 중,2026.3 신규 시행·현재 시행 중 / 2026년 확대 추진 중,"동 중심 원스톱 통합돌봄(2026.3 신규 시행), 돌봄SOS(현행), 우리동네돌봄단(현행), 서울건강장수센터(2026년 33개소 확대), 방문건강관리(현행), 자치구 마음상담소(현행·확대), 심리상담바우처(현행·확대), 손목닥터9988(2026년 확대), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원), 고립가구 위기정보 기반 발굴 시스템(2026년 도입)","9988 서울 프로젝트 리액트 센터(~2035년 중장기 조성), 1인가구 지원 5개년 종합계획(2027~2031 수립 추진)"
11010730,혜화동,35.984525583475154,41.39404780499903,51.84604797905227,70.55368740490728,8.510638297872362,46.17383195836188,32.4923975934785,41.06508875739646,33.81520689852018,57.63313609467456,55.35868659158255,0,1인가구 집중형,2.1162528216704293,2.244668911335578,2.8216704288939054,0,1,0,0,0,0,1,1형: 단일 결핍형,복지,"동 중심 원스톱 통합돌봄, 돌봄SOS, 1인가구 건강·이사·마음 동행서비스, 고립가구 위기정보 기반 발굴",복지밀도 중앙값 미만,서울청년기지개센터·기지개LAB 집중 발굴 / 외로움 없는 서울 관계형성 프로그램,행정정보 기반 위기가구 선제 발굴 / 우리동네돌봄단 안부확인 / 중장년 취업사관학교·50+캠퍼스 연계,동 중심 원스톱 통합돌봄 우선 적용 / 돌봄SOS / 9988 서울 프로젝트 리액트 라운지 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 + 2026년 신규 시행 중,2026.3 신규 시행·현재 시행 중 / 2026년 확대 추진 중,"동 중심 원스톱 통합돌봄(2026.3 신규 시행), 돌봄SOS(현행), 우리동네돌봄단(현행), 고립가구 위기정보 기반 발굴 시스템(2026년 도입), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",9988 서울 프로젝트 리액트 센터(~2035년 중장기 조성)
11020520,소공동,12.399064676458687,12.065546033797393,14.371311268934493,54.19390494257712,3.900709219858157,0.0,54.64725679620582,2.8402366863905684,40.58436699556,17.869822485207123,0.0,1,도심상업형,22.643496577145864,7.272727272727272,25.27646129541864,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11020540,회현동,8.672096966709274,10.122648065957398,22.330400380301743,32.722186961205985,5.319148936170194,0.0,43.98602139487572,3.3136094674556347,58.26370780428838,2.011834319526642,22.1633706835772,1,도심상업형,13.968570715889248,3.1520882584712373,9.728111748565729,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
11020550,명동,12.008529837824412,10.452432459104765,28.813049532934464,57.4421763758833,1.3002364066193763,0.0,51.07873034286104,0.5917159763313862,31.2985555718904,4.142011834319533,46.89696505898788,1,도심상업형,70.814572247237,1.3812154696132597,16.37331150225133,0,1,0,0,1,0,1,1형: 단일 결핍형,복지,"동 중심 원스톱 통합돌봄, 돌봄SOS, 1인가구 건강·이사·마음 동행서비스, 고립가구 위기정보 기반 발굴",복지밀도 하위30%,서울청년기지개센터·기지개LAB 집중 발굴 / 외로움 없는 서울 관계형성 프로그램,행정정보 기반 위기가구 선제 발굴 / 우리동네돌봄단 안부확인 / 중장년 취업사관학교·50+캠퍼스 연계,동 중심 원스톱 통합돌봄 우선 적용 / 돌봄SOS / 9988 서울 프로젝트 리액트 라운지 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 + 2026년 신규 시행 중,2026.3 신규 시행·현재 시행 중 / 2026년 확대 추진 중,"동 중심 원스톱 통합돌봄(2026.3 신규 시행), 돌봄SOS(현행), 우리동네돌봄단(현행), 고립가구 위기정보 기반 발굴 시스템(2026년 도입), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",9988 서울 프로젝트 리액트 센터(~2035년 중장기 조성)
11020570,필동,30.745527419307614,32.47356977371136,42.51831796091906,80.58033984002932,20.92198581560284,15.65166281265153,63.84558833201112,33.60946745562131,57.42418518270469,55.62130177514794,25.70227845128078,1,도심상업형,4.368004368004368,3.440366972477064,3.549003549003549,0,0,0,0,0,0,0,0형: 인프라 양호형,없음,"외로움 없는 서울, 1인가구 맞춤형 지원, 마음건강서비스 안내 및 정기 모니터링",인프라 상대 양호,서울마음편의점·외로움 없는 서울 관계형성 프로그램 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,1인가구 건강·이사·마음 동행서비스 안내 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계,노인맞춤돌봄서비스 안내 / 9988 서울 프로젝트 정보 제공 / 정기 모니터링 / 365 서울챌린지·참여형 안부확인 적립금 연계 / 시니어 취업사관학교 5개소 연계,현행·지속 운영 + 정기 모니터링,2026년 지속,"외로움 없는 서울(현행·확대), 우리동네돌봄단(현행), 1인가구 건강·이사·마음 동행서비스(2026년 통합지원)",1인가구 지원 5개년 종합계획(2027~2031 수립 추진)
